Model,Type,Rank,European Values,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/dutch#dbrd'>dbrd</a>,<a href='https://euroeval.com/datasets/dutch#conll-nl'>conll_nl</a>,<a href='https://euroeval.com/datasets/dutch#scala-nl'>scala_nl</a>,<a href='https://euroeval.com/datasets/dutch#squad-nl'>squad_nl</a>,<a href='https://euroeval.com/datasets/dutch#wiki-lingua-nl'>wiki_lingua_nl</a>,<a href='https://euroeval.com/datasets/dutch#mmlu-nl'>mmlu_nl</a>,<a href='https://euroeval.com/datasets/dutch#hellaswag-nl'>hellaswag_nl</a>,<a href='https://euroeval.com/datasets/dutch#duidelijke-taal'>duidelijke_taal</a>,dbrd_version,conll_nl_version,scala_nl_version,squad_nl_version,wiki_lingua_nl_version,mmlu_nl_version,hellaswag_nl_version,duidelijke_taal_version
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,-@@100,?,111243522.0,32000.0,512.0,✓,✗,13.63 ± 4.05 / 54.50 ± 3.06@@13.63,56.69 ± 1.80 / 68.42 ± 0.85@@56.69,3.02 ± 1.45 / 50.08 ± 1.17@@3.02,27.91 ± 0.89 / 15.60 ± 0.78@@27.91,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,-@@100,?,7002656768.0,64256.0,16384.0,✓,✗,71.05 ± 2.09 / 84.38 ± 1.54@@71.05,41.75 ± 3.03 / 32.49 ± 1.45@@41.75,4.12 ± 2.11 / 45.16 ± 4.63@@4.12,66.29 ± 1.22 / 54.00 ± 1.07@@66.29,59.90 ± 1.23 / 13.36 ± 0.94@@59.90,6.58 ± 1.07 / 29.61 ± 0.76@@6.58,2.08 ± 0.87 / 26.95 ± 0.66@@2.08,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,-@@100,?,7002656768.0,64256.0,16384.0,✓,✗,65.08 ± 1.22 / 82.18 ± 0.70@@65.08,39.60 ± 2.95 / 32.70 ± 2.32@@39.60,1.22 ± 1.81 / 34.56 ± 0.94@@1.22,55.41 ± 1.62 / 44.05 ± 1.70@@55.41,54.89 ± 2.19 / 11.21 ± 1.32@@54.89,2.72 ± 1.21 / 26.86 ± 0.87@@2.72,1.52 ± 0.67 / 26.63 ± 0.68@@1.52,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#thinking (zero-shot, val)</a>",🤔,-@@100,?,?,?,200000.0,✓,✗,91.41 ± 1.39 / 95.68 ± 0.71@@91.41,58.62 ± 3.25 / 49.90 ± 2.62@@58.62,74.66 ± 2.16 / 87.01 ± 1.11@@74.66,72.57 ± 0.70 / 45.72 ± 1.17@@72.57,64.28 ± 0.12 / 13.14 ± 0.21@@64.28,77.68 ± 1.69 / 83.12 ± 1.31@@77.68,77.15 ± 2.72 / 82.93 ± 2.01@@77.15,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#no-thinking (zero-shot, val)</a>",📝,-@@100,?,?,?,200000.0,✓,✗,92.82 ± 1.05 / 96.39 ± 0.54@@92.82,55.02 ± 2.64 / 40.48 ± 2.12@@55.02,75.67 ± 2.54 / 87.58 ± 1.40@@75.67,73.71 ± 0.91 / 44.34 ± 0.98@@73.71,64.41 ± 0.12 / 13.90 ± 0.22@@64.41,71.01 ± 1.91 / 78.12 ± 1.42@@71.01,71.26 ± 2.55 / 78.55 ± 1.86@@71.26,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-sonnet-20241022 (zero-shot, val)</a>",📝,-@@100,?,?,?,200000.0,✓,✗,91.73 ± 1.33 / 95.84 ± 0.68@@91.73,62.41 ± 2.92 / 52.27 ± 2.69@@62.41,74.06 ± 2.21 / 86.59 ± 1.26@@74.06,71.43 ± 0.34 / 37.34 ± 0.83@@71.43,64.25 ± 0.09 / 13.47 ± 0.15@@64.25,75.74 ± 1.64 / 81.84 ± 1.20@@75.74,71.15 ± 2.62 / 78.40 ± 1.96@@71.15,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-haiku-20241022 (zero-shot, val)</a>",📝,-@@100,?,?,?,200000.0,✓,✗,71.47 ± 1.93 / 84.74 ± 1.15@@71.47,61.15 ± 3.04 / 43.60 ± 2.00@@61.15,35.26 ± 2.46 / 59.55 ± 1.69@@35.26,68.75 ± 0.97 / 38.87 ± 1.41@@68.75,64.93 ± 0.11 / 13.88 ± 0.23@@64.93,59.28 ± 2.71 / 69.26 ± 2.12@@59.28,50.45 ± 2.20 / 61.68 ± 1.89@@50.45,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/cardiffnlp/twitter-xlm-roberta-base'>cardiffnlp/twitter-xlm-roberta-base</a>,🔍,-@@100,?,277455362.0,250002.0,514.0,✓,✗,25.45 ± 15.08 / 56.61 ± 11.92@@25.45,77.15 ± 1.38 / 81.92 ± 1.32@@77.15,56.72 ± 3.83 / 77.53 ± 2.17@@56.72,9.99 ± 0.43 / 3.56 ± 0.42@@9.99,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
fresh-electra-small,🔍,-@@100,?,13483522.0,30522.0,512.0,✓,✗,0.23 ± 0.44 / 33.48 ± 0.35@@0.23,11.66 ± 1.16 / 13.45 ± 1.20@@11.66,-0.21 ± 1.89 / 35.79 ± 2.99@@-0.21,0.17 ± 0.04 / 0.17 ± 0.04@@0.17,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-002'>gemini/gemini-1.5-flash-002 (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,87.96 ± 1.36 / 93.90 ± 0.71@@87.96,56.33 ± 3.23 / 35.58 ± 2.07@@56.33,53.62 ± 3.99 / 76.14 ± 2.05@@53.62,69.15 ± 1.03 / 42.18 ± 0.89@@69.15,64.35 ± 0.12 / 13.91 ± 0.21@@64.35,61.77 ± 2.99 / 71.48 ± 2.23@@61.77,50.83 ± 1.99 / 62.03 ± 1.69@@50.83,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,-@@100,?,2506172416.0,256000.0,8192.0,✓,✗,86.49 ± 1.94 / 93.00 ± 1.17@@86.49,17.57 ± 4.49 / 17.87 ± 2.72@@17.57,1.13 ± 1.19 / 34.16 ± 1.29@@1.13,61.18 ± 1.63 / 49.22 ± 1.71@@61.18,59.23 ± 0.85 / 13.16 ± 0.75@@59.23,7.34 ± 1.33 / 29.86 ± 1.16@@7.34,2.48 ± 1.06 / 25.74 ± 0.67@@2.48,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,-@@100,?,2506172416.0,256000.0,8192.0,✗,✗,58.89 ± 4.49 / 75.33 ± 3.82@@58.89,35.26 ± 1.99 / 29.18 ± 2.67@@35.26,1.78 ± 1.98 / 47.52 ± 2.02@@1.78,32.44 ± 3.87 / 16.22 ± 3.97@@32.44,61.76 ± 0.83 / 12.39 ± 0.52@@61.76,3.12 ± 1.15 / 26.10 ± 0.77@@3.12,1.81 ± 1.10 / 24.07 ± 0.33@@1.81,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-9b'>google/gemma-2-9b</a>,🧠,-@@100,?,9241705984.0,256000.0,8192.0,✓,✗,90.24 ± 1.23 / 94.93 ± 0.70@@90.24,56.89 ± 2.62 / 35.86 ± 1.76@@56.89,33.54 ± 4.03 / 59.65 ± 3.61@@33.54,78.44 ± 1.23 / 62.34 ± 0.91@@78.44,66.43 ± 1.07 / 21.16 ± 1.55@@66.43,51.83 ± 0.68 / 63.75 ± 0.49@@51.83,43.03 ± 2.80 / 55.90 ± 2.43@@43.03,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,-@@100,?,9241705984.0,256000.0,8192.0,✓,✗,91.29 ± 0.78 / 95.62 ± 0.40@@91.29,44.90 ± 2.44 / 35.58 ± 1.49@@44.90,52.17 ± 1.64 / 73.12 ± 1.26@@52.17,74.83 ± 0.49 / 54.45 ± 1.01@@74.83,65.71 ± 0.14 / 16.72 ± 0.19@@65.71,54.14 ± 0.74 / 65.48 ± 0.56@@54.14,59.45 ± 1.08 / 69.40 ± 0.87@@59.45,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-2b'>google/gemma-2-2b</a>,🧠,-@@100,?,2614341888.0,256000.0,8192.0,✓,✗,87.45 ± 1.79 / 93.37 ± 1.03@@87.45,28.71 ± 3.24 / 25.97 ± 1.68@@28.71,9.53 ± 1.84 / 50.69 ± 1.89@@9.53,69.05 ± 1.57 / 54.32 ± 1.51@@69.05,61.28 ± 0.85 / 16.40 ± 0.72@@61.28,21.17 ± 0.64 / 39.99 ± 0.80@@21.17,7.09 ± 1.59 / 28.40 ± 1.07@@7.09,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,-@@100,?,2614341888.0,256000.0,8192.0,✓,✗,84.87 ± 1.60 / 92.14 ± 0.91@@84.87,45.92 ± 2.07 / 35.30 ± 1.89@@45.92,21.69 ± 2.19 / 58.59 ± 1.87@@21.69,68.97 ± 0.70 / 51.91 ± 0.84@@68.97,63.53 ± 0.52 / 9.73 ± 2.01@@63.53,24.55 ± 1.11 / 43.33 ± 0.85@@24.55,27.14 ± 1.07 / 44.93 ± 0.95@@27.14,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-27b'>google/gemma-2-27b</a>,🧠,-@@100,?,27227128320.0,256000.0,8192.0,✓,✗,85.30 ± 11.58 / 91.07 ± 8.49@@85.30,41.66 ± 1.13 / 43.89 ± 1.19@@41.66,48.67 ± 4.00 / 72.78 ± 3.70@@48.67,82.44 ± 1.32 / 69.93 ± 0.93@@82.44,68.90 ± 1.76 / 24.46 ± 2.87@@68.90,56.84 ± 0.74 / 67.44 ± 0.54@@56.84,44.02 ± 4.19 / 54.64 ± 3.81@@44.02,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,-@@100,?,27227128320.0,256000.0,8192.0,✓,✗,91.26 ± 0.79 / 95.58 ± 0.43@@91.26,61.08 ± 1.26 / 41.68 ± 2.36@@61.08,56.71 ± 1.12 / 78.25 ± 0.58@@56.71,75.51 ± 0.68 / 55.92 ± 1.04@@75.51,65.57 ± 0.22 / 16.29 ± 0.43@@65.57,58.13 ± 0.81 / 68.42 ± 0.62@@58.13,64.18 ± 1.13 / 72.71 ± 0.83@@64.18,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/canine-c'>google/canine-c</a>,🔍,-@@100,?,132084482.0,1114112.0,2048.0,✓,✗,-@@-1,44.90 ± 2.17 / 59.61 ± 1.48@@44.90,4.06 ± 5.02 / 49.57 ± 3.50@@4.06,-@@-1,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
fresh-xlm-roberta-base,🔍,-@@100,?,277455362.0,250002.0,512.0,✓,✗,9.54 ± 7.81 / 41.54 ± 7.11@@9.54,13.09 ± 1.68 / 16.25 ± 2.85@@13.09,1.93 ± 1.37 / 40.76 ± 4.83@@1.93,2.70 ± 1.10 / 0.26 ± 0.09@@2.70,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro'>gemini/gemini-2.5-pro (zero-shot, val)</a>",🤔,-@@100,?,?,256128.0,1048576.0,✓,✗,91.64 ± 0.97 / 95.80 ± 0.49@@91.64,62.74 ± 2.56 / 49.16 ± 2.09@@62.74,73.47 ± 2.36 / 86.60 ± 1.19@@73.47,68.69 ± 0.76 / 34.51 ± 1.18@@68.69,64.68 ± 0.10 / 13.34 ± 0.19@@64.68,84.95 ± 2.15 / 88.67 ± 1.59@@84.95,80.57 ± 1.55 / 85.39 ± 1.20@@80.57,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro-preview-03-25'>gemini/gemini-2.5-pro-preview-03-25 (zero-shot, val)</a>",🤔,-@@100,?,?,256128.0,1048576.0,✓,✗,92.89 ± 1.33 / 96.43 ± 0.67@@92.89,59.90 ± 3.70 / 42.11 ± 2.39@@59.90,70.76 ± 2.16 / 85.14 ± 1.07@@70.76,76.30 ± 0.92 / 47.25 ± 1.67@@76.30,63.64 ± 0.08 / 11.63 ± 0.12@@63.64,80.36 ± 2.08 / 85.23 ± 1.58@@80.36,69.45 ± 1.62 / 76.76 ± 1.34@@69.45,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-preview-04-17'>gemini/gemini-2.5-flash-preview-04-17 (zero-shot, val)</a>",🤔,-@@100,?,?,256128.0,1048576.0,✓,✗,93.67 ± 1.27 / 96.82 ± 0.65@@93.67,53.34 ± 3.45 / 41.10 ± 2.70@@53.34,68.47 ± 1.99 / 84.18 ± 0.99@@68.47,75.64 ± 1.29 / 52.74 ± 1.69@@75.64,64.49 ± 0.10 / 12.12 ± 0.16@@64.49,81.01 ± 2.08 / 85.39 ± 1.65@@81.01,61.12 ± 2.35 / 69.96 ± 1.80@@61.12,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#thinking (zero-shot, val)</a>",🤔,-@@100,?,?,256128.0,1048576.0,✓,✗,90.79 ± 1.57 / 95.37 ± 0.81@@90.79,56.20 ± 3.96 / 39.58 ± 2.58@@56.20,64.25 ± 2.30 / 81.73 ± 1.30@@64.25,73.67 ± 1.23 / 50.33 ± 1.47@@73.67,64.21 ± 0.09 / 11.92 ± 0.16@@64.21,76.50 ± 1.53 / 82.34 ± 1.17@@76.50,56.54 ± 2.13 / 67.34 ± 1.54@@56.54,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite-preview-06-17'>gemini/gemini-2.5-flash-lite-preview-06-17#no-thinking (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,92.18 ± 1.32 / 96.03 ± 0.70@@92.18,59.44 ± 2.96 / 35.90 ± 2.32@@59.44,59.09 ± 1.92 / 79.48 ± 0.95@@59.09,74.55 ± 0.95 / 49.89 ± 1.20@@74.55,63.86 ± 0.06 / 12.49 ± 0.15@@63.86,67.65 ± 2.25 / 75.70 ± 1.75@@67.65,60.31 ± 3.11 / 70.27 ± 2.35@@60.31,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/zai-org/GLM-4.5-Air'>zai-org/GLM-4.5-Air#no-thinking</a>,📝,-@@100,?,110468824832.0,151552.0,131072.0,✓,✗,87.44 ± 1.60 / 93.36 ± 0.91@@87.44,61.53 ± 1.54 / 58.42 ± 3.20@@61.53,54.55 ± 2.97 / 73.76 ± 2.43@@54.55,32.14 ± 1.52 / 0.00 ± 0.00@@32.14,65.70 ± 0.12 / 17.25 ± 0.30@@65.70,66.10 ± 1.00 / 74.20 ± 0.79@@66.10,62.81 ± 1.21 / 70.83 ± 1.04@@62.81,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash'>gemini/gemini-2.5-flash#thinking (zero-shot, val)</a>",🤔,-@@100,?,?,256128.0,1048576.0,✓,✗,90.24 ± 1.88 / 95.09 ± 0.97@@90.24,51.09 ± 3.41 / 35.27 ± 2.84@@51.09,66.74 ± 2.33 / 83.15 ± 1.23@@66.74,74.45 ± 1.09 / 54.95 ± 1.56@@74.45,64.35 ± 0.10 / 12.07 ± 0.16@@64.35,82.37 ± 1.17 / 86.64 ± 0.93@@82.37,73.70 ± 1.54 / 80.08 ± 1.16@@73.70,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash'>gemini/gemini-2.5-flash#no-thinking (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,90.62 ± 1.46 / 95.28 ± 0.74@@90.62,63.85 ± 2.87 / 47.72 ± 1.74@@63.85,61.27 ± 3.71 / 80.16 ± 1.98@@61.27,74.15 ± 0.91 / 52.05 ± 1.37@@74.15,64.18 ± 0.11 / 13.35 ± 0.26@@64.18,78.32 ± 1.75 / 83.79 ± 1.32@@78.32,75.22 ± 1.54 / 81.29 ± 1.17@@75.22,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-lite-001'>gemini/gemini-2.0-flash-lite-001 (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,91.32 ± 1.42 / 95.64 ± 0.72@@91.32,54.92 ± 2.56 / 37.37 ± 2.30@@54.92,57.23 ± 3.01 / 78.47 ± 1.57@@57.23,73.11 ± 0.93 / 46.15 ± 1.49@@73.11,65.36 ± 0.09 / 14.70 ± 0.19@@65.36,68.83 ± 2.67 / 76.72 ± 1.98@@68.83,67.86 ± 2.72 / 75.98 ± 2.03@@67.86,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.0-flash-001'>gemini/gemini-2.0-flash-001 (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,1048576.0,✓,✗,91.96 ± 0.98 / 95.96 ± 0.49@@91.96,61.19 ± 3.05 / 50.79 ± 2.37@@61.19,41.39 ± 3.52 / 67.50 ± 1.90@@41.39,76.57 ± 0.91 / 52.42 ± 1.30@@76.57,65.39 ± 0.11 / 14.95 ± 0.21@@65.39,75.69 ± 1.39 / 81.72 ± 1.06@@75.69,66.55 ± 1.77 / 74.53 ± 1.37@@66.55,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-pro-002'>gemini/gemini-1.5-pro-002 (zero-shot, val)</a>",📝,-@@100,?,?,256128.0,2097152.0,✓,✗,91.88 ± 1.38 / 95.86 ± 0.74@@91.88,55.91 ± 3.31 / 46.13 ± 2.24@@55.91,52.58 ± 2.38 / 75.56 ± 1.18@@52.58,74.45 ± 0.70 / 51.81 ± 1.37@@74.45,65.35 ± 0.14 / 14.81 ± 0.24@@65.35,74.64 ± 1.63 / 81.02 ± 1.22@@74.64,68.57 ± 2.33 / 75.90 ± 1.83@@68.57,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,-@@100,?,8000000000.0,256128.0,1048576.0,✓,✗,85.65 ± 1.28 / 92.82 ± 0.64@@85.65,51.11 ± 3.08 / 30.39 ± 2.21@@51.11,54.14 ± 3.90 / 75.19 ± 2.13@@54.14,72.07 ± 0.94 / 48.55 ± 1.03@@72.07,64.72 ± 0.10 / 13.68 ± 0.20@@64.72,53.77 ± 2.20 / 64.88 ± 1.73@@53.77,40.95 ± 1.29 / 54.34 ± 1.04@@40.95,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/bullerwins/Magistral-Small-2506-fp8'>bullerwins/Magistral-Small-2506-fp8</a>,🧠,-@@100,?,23575680000.0,131072.0,32768.0,✓,✗,90.34 ± 1.22 / 95.10 ± 0.67@@90.34,70.17 ± 1.99 / 54.43 ± 4.18@@70.17,48.93 ± 2.49 / 71.14 ± 2.49@@48.93,79.31 ± 1.38 / 64.13 ± 1.53@@79.31,69.41 ± 1.00 / 22.26 ± 1.38@@69.41,59.53 ± 0.54 / 69.59 ± 0.41@@59.53,58.73 ± 1.36 / 68.31 ± 1.11@@58.73,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B'>allenai/Llama-3.1-Tulu-3-8B</a>,📝,-@@100,?,8030326784.0,128264.0,131072.0,✓,✗,91.55 ± 0.52 / 95.73 ± 0.28@@91.55,58.28 ± 1.91 / 43.29 ± 1.30@@58.28,40.31 ± 2.20 / 63.06 ± 2.05@@40.31,71.14 ± 1.84 / 54.55 ± 1.26@@71.14,67.73 ± 0.54 / 18.27 ± 0.92@@67.73,36.32 ± 0.49 / 51.96 ± 0.37@@36.32,40.61 ± 1.77 / 54.77 ± 1.45@@40.61,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-DPO'>allenai/Llama-3.1-Tulu-3-8B-DPO</a>,📝,-@@100,?,8030326784.0,128264.0,131072.0,✓,✗,91.49 ± 0.55 / 95.70 ± 0.29@@91.49,59.87 ± 1.90 / 44.64 ± 1.46@@59.87,40.51 ± 2.07 / 63.80 ± 1.93@@40.51,72.12 ± 1.49 / 54.35 ± 1.17@@72.12,67.69 ± 0.41 / 18.08 ± 0.70@@67.69,36.38 ± 0.64 / 52.03 ± 0.48@@36.38,40.49 ± 1.93 / 54.69 ± 1.57@@40.49,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ai21labs/Jamba-v0.1'>ai21labs/Jamba-v0.1</a>,🧠,-@@100,?,51570323328.0,65536.0,262144.0,✓,✗,91.36 ± 1.31 / 95.54 ± 0.73@@91.36,60.54 ± 2.92 / 38.41 ± 1.50@@60.54,53.50 ± 1.99 / 75.77 ± 1.29@@53.50,76.08 ± 1.76 / 62.47 ± 1.40@@76.08,65.71 ± 0.95 / 21.44 ± 1.78@@65.71,46.31 ± 0.81 / 59.65 ± 0.62@@46.31,27.36 ± 2.20 / 43.96 ± 1.90@@27.36,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ai-forever/mGPT'>ai-forever/mGPT</a>,🧠,-@@100,?,?,100000.0,1024.0,✓,✗,-2.24 ± 2.39 / 36.07 ± 1.77@@-2.24,0.11 ± 0.21 / 0.27 ± 0.53@@0.11,-0.97 ± 1.56 / 34.83 ± 1.94@@-0.97,2.04 ± 0.12 / 0.09 ± 0.13@@2.04,30.20 ± 0.68 / 2.14 ± 0.04@@30.20,1.45 ± 0.84 / 24.91 ± 0.60@@1.45,-0.56 ± 0.80 / 23.53 ± 0.49@@-0.56,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,-@@100,?,277455362.0,250002.0,514.0,✓,✗,74.86 ± 1.07 / 87.33 ± 0.58@@74.86,78.45 ± 1.88 / 83.50 ± 0.85@@78.45,54.92 ± 9.62 / 76.14 ± 5.00@@54.92,42.21 ± 1.18 / 29.92 ± 1.22@@42.21,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-large'>Twitter/twhin-bert-large</a>,🔍,-@@100,?,561713298.0,250002.0,512.0,✓,✗,31.16 ± 19.32 / 62.40 ± 11.43@@31.16,77.35 ± 2.80 / 82.50 ± 1.87@@77.35,18.25 ± 8.41 / 54.00 ± 5.57@@18.25,33.24 ± 5.66 / 23.18 ± 4.79@@33.24,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-base'>Twitter/twhin-bert-base</a>,🔍,-@@100,?,279080594.0,250002.0,512.0,✓,✗,55.15 ± 6.16 / 76.36 ± 3.60@@55.15,74.03 ± 3.05 / 80.59 ± 2.24@@74.03,39.12 ± 12.90 / 68.36 ± 6.85@@39.12,11.61 ± 0.82 / 5.57 ± 0.74@@11.61,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Tweeties/tweety-7b-dutch-v24a'>Tweeties/tweety-7b-dutch-v24a</a>,📝,-@@100,?,7391293440.0,50257.0,1024.0,✓,✗,5.32 ± 3.61 / 43.92 ± 6.17@@5.32,35.83 ± 3.06 / 29.15 ± 2.80@@35.83,16.81 ± 3.31 / 53.38 ± 5.08@@16.81,4.02 ± 0.08 / 0.00 ± 0.00@@4.02,51.61 ± 0.65 / 9.48 ± 0.19@@51.61,20.21 ± 1.63 / 37.93 ± 1.39@@20.21,5.94 ± 1.54 / 28.98 ± 0.98@@5.94,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_1t-tokens_llama'>TrustLLMeu/baseline-7-8b_1t-tokens_llama</a>,🧠,-@@100,?,7799574528.0,100096.0,4096.0,✓,✗,84.10 ± 2.05 / 91.45 ± 1.22@@84.10,49.35 ± 2.96 / 41.29 ± 2.41@@49.35,10.93 ± 3.28 / 49.96 ± 4.76@@10.93,69.24 ± 1.46 / 55.52 ± 1.47@@69.24,65.46 ± 0.60 / 19.33 ± 1.02@@65.46,1.48 ± 1.14 / 25.20 ± 0.76@@1.48,-0.86 ± 1.00 / 24.01 ± 0.64@@-0.86,-@@-1,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
